Player,ID,Season,GM,KI_Ave,MK_Ave,HB_Ave,GL_Ave,BH_Ave,HO_Ave,TK_Ave,FF_Ave,FA_Ave,FantasyAve
"Thomas, Tarryn",1093,2021,21,11.10,4.57,7.10,1.14,0.81,0.00,3.43,1.38,0.90,81.2
"Thompson, Rory",1094,2015,12,4.50,3.17,3.08,0.00,0.00,0.58,1.25,0.25,0.33,34.0
"Thompson, Rory",1094,2016,14,5.36,4.86,4.64,0.00,0.14,0.14,1.93,0.14,0.57,46.4
"Thompson, Rory",1094,2017,7,5.86,4.14,4.43,0.00,0.00,0.14,2.86,0.43,1.00,47.9
"Thompson, Rory",1094,2018,17,4.94,2.47,3.24,0.00,0.06,0.00,1.53,0.29,1.24,31.5
"Thompson, Scott",1095,2015,21,11.81,3.29,14.90,0.38,0.19,0.05,6.05,1.48,1.95,97.4
"Thompson, Scott",1095,2015,24,8.46,4.75,6.08,0.00,0.00,0.00,1.83,1.04,1.17,56.7
"Thompson, Scott",1095,2016,22,11.64,3.27,12.32,0.18,0.14,0.14,7.18,1.41,1.41,96.6
"Thompson, Scott",1095,2016,19,8.63,4.95,5.84,0.00,0.05,0.00,1.68,1.32,1.26,56.7
"Thompson, Scott",1095,2017,21,8.00,5.14,7.33,0.05,0.05,0.00,2.48,0.90,1.29,61.4
"Thompson, Scott",1095,2017,1,5.00,1.00,5.00,0.00,0.00,0.00,5.00,0.00,5.00,33.0
"Thompson, Scott",1095,2018,22,9.59,5.64,5.50,0.00,0.00,0.05,2.23,1.23,0.91,64.1
"Thompson, Scott",1095,2019,19,10.26,4.68,4.95,0.00,0.00,0.00,1.84,0.53,1.21,59.0
"Thurlow, Jackson",1096,2015,19,9.95,4.42,7.37,0.11,0.00,0.00,2.21,0.37,0.32,66.7
"Thurlow, Jackson",1096,2017,10,8.30,4.00,6.00,0.20,0.10,0.00,1.70,0.30,0.70,55.2
"Thurlow, Jackson",1096,2018,7,9.71,4.43,5.86,0.43,0.00,0.00,2.00,0.14,0.29,64.0
"Thurlow, Jackson",1096,2019,9,9.89,4.11,4.67,0.00,0.00,0.00,2.33,0.22,0.89,58.2
"Thurlow, Jackson",1096,2020,8,9.75,4.05,6.30,0.45,0.30,0.00,2.55,0.60,0.30,66.9
"Tippett, Joel",1097,2015,3,4.00,2.00,3.00,0.00,0.00,0.00,1.33,0.33,0.00,29.7
"Tippett, Kurt",1098,2015,22,6.64,4.23,5.50,2.00,1.05,17.27,3.09,1.77,1.50,83.5
"Tippett, Kurt",1098,2016,17,7.06,2.88,6.12,1.00,0.47,24.65,2.53,0.76,1.82,78.6
"Tippett, Kurt",1098,2017,9,5.56,3.11,3.67,0.78,0.44,13.11,2.89,1.22,0.67,62.3
"Tohill, Anton",1099,2021,1,4.00,3.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,29.0
"Tomlinson, Adam",1100,2015,8,8.75,6.25,5.00,0.25,0.38,2.00,1.63,0.50,0.38,64.8
"Tomlinson, Adam",1100,2016,14,7.86,4.71,5.00,0.07,0.21,0.07,1.50,0.43,0.79,52.5
"Tomlinson, Adam",1100,2017,24,9.46,4.96,4.29,0.04,0.00,0.00,1.63,0.58,0.79,56.8
"Tomlinson, Adam",1100,2018,24,10.63,5.38,6.00,0.50,0.17,1.42,2.63,0.33,0.92,72.7
"Tomlinson, Adam",1100,2019,25,10.96,6.20,6.04,0.16,0.12,2.32,2.56,0.44,0.92,74.9
"Tomlinson, Adam",1100,2020,13,9.78,5.17,5.17,0.00,0.09,0.09,2.03,0.18,0.55,62.0
"Tomlinson, Adam",1100,2021,7,8.71,5.43,3.29,0.00,0.00,0.00,1.29,0.29,0.86,51.9
"Toovey, Alan",1101,2015,20,5.45,2.35,6.05,0.00,0.05,0.00,3.80,0.60,0.55,49.7
"Toovey, Alan",1101,2016,8,3.88,1.63,7.13,0.00,0.00,0.00,3.00,0.50,0.50,41.8
"Toumpas, Jimmy",1102,2015,9,6.56,3.00,8.44,0.44,0.00,0.00,3.11,0.11,0.44,59.4
"Toumpas, Jimmy",1102,2016,8,8.00,2.75,8.63,0.13,0.25,0.00,3.25,0.50,0.63,62.1
"Toumpas, Jimmy",1102,2017,2,14.50,4.50,5.50,0.00,0.50,0.00,2.00,0.00,0.50,75.0
"Towers, Dean",1103,2015,11,5.91,3.09,5.09,0.45,0.45,1.00,2.09,0.55,0.45,48.9
"Towers, Dean",1103,2016,13,9.31,4.15,9.15,0.77,0.62,1.62,1.85,0.77,1.00,70.7
"Towers, Dean",1103,2017,19,8.47,3.37,6.21,0.42,0.53,0.58,3.47,0.79,0.42,65.0
"Towers, Dean",1103,2018,8,4.88,2.50,7.50,0.63,0.25,3.13,2.88,0.75,1.63,51.6
"Townsend, Jacob",1104,2015,1,10.00,3.00,12.00,1.00,0.00,1.00,6.00,0.00,4.00,82.0
"Townsend, Jacob",1104,2016,4,6.25,4.25,7.50,0.00,0.00,1.00,4.75,0.50,2.00,61.0
"Townsend, Jacob",1104,2017,5,6.40,2.80,3.40,3.20,0.40,0.00,3.80,1.00,1.60,65.4
"Townsend, Jacob",1104,2018,10,5.30,2.70,4.00,1.20,0.70,0.10,3.00,0.60,1.60,47.8
"Townsend, Jacob",1104,2019,1,1.00,1.00,2.00,0.00,0.00,0.00,4.00,0.00,3.00,17.0
"Townsend, Jacob",1104,2020,12,5.30,2.20,2.20,0.90,0.50,0.00,3.20,1.20,1.80,41.4
"Townsend, Jacob",1104,2021,2,7.50,4.00,4.50,1.50,0.00,1.50,2.50,1.00,3.00,56.0
"Treacy, Josh",1105,2021,15,4.67,3.40,3.00,0.87,0.67,0.47,2.07,0.73,0.93,42.7
"Treloar, Adam",1106,2015,21,12.57,3.81,14.90,0.67,0.52,0.52,5.33,0.95,0.76,104.0
"Treloar, Adam",1106,2016,22,12.86,3.23,17.73,0.59,0.82,0.00,6.32,0.86,0.91,111.5
"Treloar, Adam",1106,2017,21,13.10,2.57,16.81,0.62,0.52,0.05,6.38,0.86,1.10,108.0
"Treloar, Adam",1106,2018,17,12.65,3.18,16.88,0.71,0.88,0.00,4.88,0.53,0.94,103.6
"Treloar, Adam",1106,2019,24,13.96,3.96,18.92,0.42,0.17,0.00,4.88,1.13,1.00,111.9
"Treloar, Adam",1106,2020,10,14.64,2.28,17.64,0.12,0.48,0.00,3.60,0.96,0.96,99.7
"Treloar, Adam",1106,2021,17,10.94,2.94,12.29,0.76,0.53,0.00,4.29,0.65,0.94,86.4
"Trengove, Jack",1107,2016,3,7.00,2.00,10.00,0.33,0.00,0.33,5.33,0.67,0.33,70.3
"Trengove, Jack",1107,2017,2,8.50,2.00,6.00,0.00,0.00,0.00,2.00,0.00,1.00,48.5
"Trengove, Jack",1107,2018,3,10.33,7.00,5.33,0.00,0.00,0.00,3.00,1.33,1.00,73.0
"Trengove, Jackson",1108,2015,15,4.73,3.87,7.27,0.00,0.00,0.93,2.00,0.47,1.00,46.7
"Trengove, Jackson",1108,2016,21,6.95,2.57,8.19,0.24,0.24,10.95,4.00,1.14,1.90,69.0
"Trengove, Jackson",1108,2017,19,7.21,3.32,5.89,0.89,0.63,7.84,3.00,0.95,2.26,63.4
"Trengove, Jackson",1108,2018,16,8.31,5.00,7.56,0.25,0.13,8.50,2.50,1.00,1.44,71.9
"Trengove, Jackson",1108,2019,16,7.56,3.88,5.00,0.06,0.06,6.00,2.44,1.00,1.56,56.8
"Trengove, Jackson",1108,2020,1,2.40,1.20,7.20,0.00,0.00,3.60,4.80,2.40,1.20,46.8
"Tucker, Darcy",1109,2016,12,8.33,3.08,6.42,0.25,0.33,0.00,4.00,0.83,0.17,65.3
"Tucker, Darcy",1109,2017,19,8.11,3.95,7.11,0.42,0.21,0.00,2.37,0.53,0.26,62.3
"Tucker, Darcy",1109,2018,17,7.29,3.06,7.00,0.47,0.35,0.00,3.24,0.53,0.76,59.4
"Tucker, Darcy",1109,2019,22,9.05,3.32,10.05,0.45,0.32,0.00,3.68,0.50,0.95,72.6
"Tucker, Darcy",1109,2020,8,10.20,3.15,6.60,0.60,0.30,0.00,3.90,1.05,1.20,70.2
"Tucker, Darcy",1109,2021,16,9.50,4.00,7.50,0.00,0.13,0.00,1.81,0.63,0.75,61.3
"Tunbridge, Simon",1110,2016,3,6.33,2.33,3.33,0.33,0.00,0.67,4.33,0.67,0.33,52.3
"Tuohy, Zach",1111,2015,22,10.86,4.86,7.95,0.41,0.14,0.00,1.09,0.64,0.73,68.5
"Tuohy, Zach",1111,2016,22,12.50,3.64,7.64,0.27,0.23,0.05,2.18,0.77,0.64,73.2
"Tuohy, Zach",1111,2017,25,15.00,4.60,9.60,0.24,0.32,0.00,1.80,0.76,0.72,85.6
"Tuohy, Zach",1111,2018,23,14.61,5.09,7.30,0.43,0.13,0.00,1.26,0.70,0.52,80.6
"Tuohy, Zach",1111,2019,18,14.00,4.33,5.44,0.17,0.56,0.00,0.94,0.39,0.44,70.3
"Tuohy, Zach",1111,2020,19,14.78,4.67,5.18,0.51,0.51,0.00,1.07,0.38,0.44,75.6
"Tuohy, Zach",1111,2021,21,15.52,5.33,7.38,0.52,0.38,0.00,1.24,0.43,0.81,83.8
"Turner, Kayne",1112,2015,13,5.54,2.31,3.69,0.62,0.23,0.00,2.92,1.46,0.46,46.6
"Turner, Kayne",1112,2016,2,1.50,2.00,6.00,0.00,0.00,0.00,2.00,0.00,0.00,30.5
"Turner, Kayne",1112,2017,15,6.27,3.60,5.93,1.13,0.53,0.00,4.07,1.07,0.47,64.7
"Turner, Kayne",1112,2018,22,4.59,2.05,6.68,0.36,0.50,0.00,3.41,0.86,0.73,48.3
"Turner, Kayne",1112,2019,21,6.38,2.67,6.10,0.57,0.24,0.00,3.48,1.29,0.81,55.8
"Turner, Kayne",1112,2021,22,6.09,3.14,5.73,0.09,0.18,0.00,2.68,1.59,0.68,50.1
"Tutt, Jason",1113,2015,13,9.85,4.23,6.92,0.31,0.38,0.00,2.69,0.46,0.69,67.5
"Tutt, Jason",1113,2016,1,10.00,4.00,8.00,1.00,0.00,0.00,4.00,0.00,1.00,77.0
"Tyson, Dom",1114,2015,15,10.13,3.40,11.53,0.40,0.40,0.27,4.33,0.67,1.20,81.1
"Tyson, Dom",1114,2016,21,10.95,4.14,14.24,0.52,0.52,0.43,4.29,0.62,0.90,92.9
"Tyson, Dom",1114,2017,19,11.79,4.11,13.47,0.26,0.47,0.00,3.95,0.63,1.16,89.6
"Tyson, Dom",1114,2018,17,8.71,3.82,11.29,0.12,0.35,0.00,2.76,0.71,0.71,70.9
"Tyson, Dom",1114,2019,3,9.33,4.67,12.00,0.33,0.00,0.00,3.67,1.00,2.33,76.7
"Tyson, Dom",1114,2021,3,4.33,3.67,4.33,0.00,0.00,0.00,1.00,0.33,0.67,35.0
"Ugle-Hagan, Jamarra",1115,2021,5,5.00,2.80,2.00,1.40,0.40,0.00,1.60,0.60,0.40,42.0
"van Berlo, Nathan",1116,2015,20,9.35,3.95,5.95,0.20,0.30,0.05,3.70,0.50,0.55,67.0
"van Berlo, Nathan",1116,2016,3,7.67,3.00,4.33,0.00,0.33,0.00,2.67,0.67,1.33,48.3
"Vandenberg, Aaron",1117,2015,14,10.21,3.14,6.57,0.36,0.86,0.07,5.00,0.43,0.93,73.9
"Vandenberg, Aaron",1117,2016,14,5.71,3.07,8.93,0.86,0.64,0.07,3.57,0.43,1.21,61.1
"Vandenberg, Aaron",1117,2018,7,8.71,4.29,7.14,0.71,0.86,0.00,3.14,0.57,1.57,66.9
"Vandenberg, Aaron",1117,2020,12,7.30,3.40,6.90,0.10,0.10,0.00,3.10,0.80,1.40,55.6
"Vandenberg, Aaron",1117,2021,4,4.50,0.75,2.25,0.00,0.00,0.00,2.00,0.00,1.00,25.3
"Vandermeer, Laitham",1118,2020,12,7.20,3.10,4.50,0.90,0.90,0.00,2.60,0.70,1.10,54.0
"Vandermeer, Laitham",1118,2021,11,4.18,2.18,4.55,0.55,0.73,0.00,2.36,0.55,0.82,39.7
"Varcoe, Travis",1119,2015,22,8.41,4.09,8.77,0.45,0.45,0.00,4.05,0.50,0.55,73.3
"Varcoe, Travis",1119,2016,17,7.53,4.06,7.29,0.35,0.76,0.00,4.29,0.47,0.65,67.9
"Varcoe, Travis",1119,2017,8,6.13,3.13,7.50,0.25,0.13,0.00,2.38,0.50,0.25,53.6
"Varcoe, Travis",1119,2018,20,6.35,2.10,5.50,0.65,0.35,0.00,3.10,0.35,0.60,51.6
"Varcoe, Travis",1119,2019,16,5.88,3.69,6.56,0.56,0.38,0.00,2.63,0.38,1.06,53.3
"Varcoe, Travis",1119,2020,9,7.20,2.80,5.60,0.13,0.27,0.00,2.00,0.00,0.27,49.5
"Vardy, Nathan",1120,2015,3,6.33,4.33,6.67,1.67,0.00,14.00,2.67,1.67,1.33,77.7
"Vardy, Nathan",1120,2016,1,2.00,2.00,4.00,1.00,0.00,11.00,5.00,0.00,1.00,54.0
"Vardy, Nathan",1120,2017,22,4.50,2.36,3.95,0.45,0.27,23.55,2.91,1.41,0.55,66.5
"Vardy, Nathan",1120,2018,10,3.70,2.60,4.40,0.70,0.40,14.80,2.90,1.40,1.10,56.8
"Vardy, Nathan",1120,2019,11,2.73,1.55,3.82,0.00,0.00,20.73,2.73,0.82,0.91,50.2
"Vardy, Nathan",1120,2021,9,2.00,1.44,2.22,0.56,0.00,10.22,1.22,0.56,0.89,31.1
"Venables, Daniel",1121,2018,15,5.00,2.80,4.60,0.60,0.60,0.00,2.53,0.67,1.00,44.6
"Venables, Daniel",1121,2019,6,4.50,3.00,4.83,0.33,0.17,0.00,2.67,0.33,0.67,43.3
"Vickers-Willis, Ed",1122,2017,7,4.86,2.29,8.86,0.00,0.14,0.00,3.14,0.86,0.71,50.6
"Vickers-Willis, Ed",1122,2018,7,7.14,3.00,4.86,0.00,0.00,0.00,3.29,0.86,0.86,51.6
"Vickers-Willis, Ed",1122,2020,6,8.00,3.60,6.40,0.00,0.00,0.00,2.40,0.80,0.80,55.6
"Vickery, Ty",1123,2015,15,7.20,4.87,3.33,2.07,0.60,5.67,1.53,0.93,0.87,66.0
"Vickery, Ty",1123,2016,17,5.29,4.00,3.00,1.53,0.88,2.18,2.00,0.71,1.06,51.6
"Vickery, Ty",1123,2017,6,4.83,2.33,5.33,0.33,1.00,9.67,2.83,1.50,1.00,54.7
"Vince, Bernie",1124,2015,21,14.62,2.71,10.10,0.52,0.29,0.76,4.81,0.95,1.38,92.4
"Vince, Bernie",1124,2016,21,17.00,3.86,8.43,0.29,0.48,0.33,3.10,1.62,1.38,91.8
"Vince, Bernie",1124,2017,19,13.84,3.84,7.37,0.11,0.21,0.00,2.89,0.63,0.95,78.0
"Vince, Bernie",1124,2018,17,10.12,2.53,5.94,0.06,0.06,0.00,2.47,0.65,0.82,58.3
"Viney, Jack",1125,2015,16,8.81,1.94,13.13,0.19,0.25,0.06,6.56,1.31,1.31,83.6
"Viney, Jack",1125,2016,21,10.67,3.43,15.43,0.38,0.10,0.00,7.05,1.33,1.29,101.2
"Viney, Jack",1125,2017,18,8.39,2.44,14.67,0.33,0.28,0.00,7.00,1.56,1.00,90.7
"Viney, Jack",1125,2018,10,8.70,2.50,15.80,0.20,0.20,0.00,5.90,2.10,1.70,87.2
"Viney, Jack",1125,2019,21,10.00,3.24,11.14,0.19,0.19,0.00,5.24,1.52,1.19,82.2
"Viney, Jack",1125,2020,16,12.45,3.00,11.40,0.38,0.30,0.00,5.03,2.10,1.13,90.5
"Viney, Jack",1125,2021,15,10.80,2.47,11.53,0.27,0.47,0.00,7.07,2.00,1.20,91.6
"Vlastuin, Nick",1126,2015,23,8.30,4.43,7.00,0.04,0.00,0.04,2.70,0.87,0.74,62.0
"Vlastuin, Nick",1126,2016,19,9.84,5.63,5.89,0.21,0.05,0.11,2.37,0.89,1.37,65.9
"Vlastuin, Nick",1126,2017,16,10.19,5.63,5.31,0.13,0.06,0.00,2.69,0.63,1.13,66.9
"Vlastuin, Nick",1126,2018,21,10.57,6.48,6.05,0.24,0.14,0.00,2.67,0.71,1.43,71.9
"Vlastuin, Nick",1126,2019,24,11.38,6.50,7.75,0.04,0.04,0.00,2.88,1.04,1.00,79.0
"Vlastuin, Nick",1126,2020,20,10.74,5.70,5.64,0.06,0.00,0.00,2.52,0.84,1.14,68.5
"Vlastuin, Nick",1126,2021,12,12.92,6.83,5.25,0.00,0.08,0.00,2.25,0.75,1.17,76.1
"Wagner, Corey",1127,2016,4,3.50,1.50,3.50,0.00,0.25,0.00,4.00,0.50,1.00,35.8
"Wagner, Corey",1127,2017,4,4.50,1.50,3.25,0.00,0.50,0.00,1.50,0.75,0.00,31.8
"Wagner, Corey",1127,2019,11,6.55,2.45,4.55,0.55,0.45,0.00,4.09,0.82,1.09,53.7
"Wagner, Josh",1128,2016,14,9.64,3.36,8.00,0.00,0.00,0.00,3.64,1.36,0.86,68.4
"Wagner, Josh",1128,2017,9,7.00,2.33,8.89,0.22,0.11,0.00,2.78,0.44,0.33,57.8
"Wagner, Josh",1128,2018,5,7.20,2.60,5.40,0.00,0.20,0.00,4.60,1.40,1.00,57.2
"Wagner, Josh",1128,2019,12,8.58,2.75,6.75,0.00,0.17,0.00,2.17,0.33,0.42,55.4
"Wagner, Josh",1128,2020,2,8.40,3.00,6.60,0.00,0.00,0.00,1.80,0.60,0.60,53.4
"Waite, Jarrad",1129,2015,23,9.09,5.83,4.57,1.83,1.04,0.00,2.87,0.74,0.83,75.6
"Waite, Jarrad",1129,2016,14,9.64,5.64,5.29,2.07,1.07,0.00,4.00,1.43,1.21,83.7
"Waite, Jarrad",1129,2017,10,9.60,4.90,4.50,2.20,1.80,0.50,2.50,0.50,0.80,76.1
"Waite, Jarrad",1129,2018,13,11.62,6.23,4.08,2.46,1.38,0.77,2.08,1.00,0.85,85.4
"Walker, Andrew",1130,2015,12,8.83,4.00,4.75,1.00,0.50,0.08,1.83,0.83,0.83,60.3
"Walker, Andrew",1130,2016,11,7.00,3.09,4.82,0.82,0.73,0.36,2.27,1.00,0.64,54.1
"Walker, Brandon",1131,2021,10,7.20,3.60,3.20,0.00,0.30,0.00,1.70,0.10,0.40,44.8
"Walker, Josh",1132,2015,16,5.50,3.81,4.19,1.19,0.63,4.13,1.63,0.50,0.81,52.8
"Walker, Josh",1132,2016,16,5.19,4.13,4.19,1.44,0.56,5.31,1.75,0.44,0.88,55.6
"Walker, Josh",1132,2017,11,6.55,5.27,5.45,0.82,0.36,3.00,2.00,0.64,0.64,61.4
"Walker, Josh",1132,2018,14,9.07,6.71,5.14,0.14,0.36,1.29,1.21,1.14,0.86,63.6
"Walker, Josh",1132,2019,11,8.09,6.18,4.09,0.00,0.00,0.18,1.36,0.36,0.27,56.2
"Walker, Josh",1132,2020,17,7.55,4.59,5.29,0.21,0.21,0.14,1.34,0.78,0.71,52.7
"Walker, Josh",1132,2021,21,7.29,5.43,4.90,0.14,0.05,0.71,1.05,0.48,0.43,53.0
"Walker, Taylor",1133,2015,23,11.00,7.43,3.17,2.57,1.96,0.04,1.35,0.78,1.26,81.4
"Walker, Taylor",1133,2016,23,10.22,6.74,4.22,2.04,1.61,0.00,1.48,0.87,1.13,76.6
"Walker, Taylor",1133,2017,23,10.30,6.35,4.57,2.35,1.52,0.00,1.91,0.91,1.48,78.8
"Walker, Taylor",1133,2018,14,7.57,4.21,3.93,1.86,1.21,0.00,2.14,1.14,1.14,61.9
"Walker, Taylor",1133,2019,22,7.95,5.09,4.05,1.95,1.00,0.00,1.45,1.05,1.27,63.0
"Walker, Taylor",1133,2020,14,6.34,3.09,2.66,1.29,0.77,0.43,1.20,0.86,0.69,46.1
"Walker, Taylor",1133,2021,17,9.12,5.29,4.24,2.82,1.71,2.35,1.35,1.18,1.24,75.6
"Walker, Will",1134,2018,4,6.75,3.00,3.00,1.00,1.25,0.00,2.25,0.50,0.75,49.8
"Walker, Will",1134,2020,2,7.20,2.40,8.40,0.00,0.00,0.00,4.20,0.00,1.80,57.0
"Wallis, Mitch",1135,2015,20,10.25,3.30,13.15,0.75,0.65,0.05,4.75,1.75,0.80,90.5
"Wallis, Mitch",1135,2016,17,9.12,2.65,13.71,0.65,0.35,0.29,3.35,1.24,0.71,79.8
"Wallis, Mitch",1135,2017,12,7.17,3.08,13.50,0.58,0.42,0.00,3.58,1.50,0.92,74.8
"Wallis, Mitch",1135,2018,18,7.94,3.28,13.44,1.11,0.17,0.00,3.94,1.17,0.72,82.2
"Wallis, Mitch",1135,2019,10,9.90,3.60,11.90,0.80,0.50,0.00,2.70,2.20,1.10,79.3
"Wallis, Mitch",1135,2020,18,5.53,2.80,5.53,1.67,0.93,0.00,2.13,1.33,0.47,55.5
"Wallis, Mitch",1135,2021,6,4.67,3.33,5.50,0.67,0.33,0.00,1.67,0.83,0.50,45.3
"Walsh, Brad",1136,2015,3,2.00,0.67,4.33,0.33,0.00,0.00,1.67,0.00,0.67,23.3
"Walsh, Sam",1137,2019,22,13.50,5.14,11.68,0.27,0.59,0.00,3.14,0.59,0.91,91.9
"Walsh, Sam",1137,2020,17,13.62,5.15,11.01,0.56,0.28,0.00,3.32,0.49,0.99,92.8
"Walsh, Sam",1137,2021,22,13.55,5.77,16.27,0.55,0.27,0.00,4.55,1.09,1.45,109.0
"Walters, Michael",1138,2015,22,10.23,3.50,4.86,2.00,0.86,0.00,2.45,1.68,0.77,73.0
"Walters, Michael",1138,2016,22,11.09,4.14,7.14,1.64,0.95,0.00,3.00,1.64,0.91,81.6
"Walters, Michael",1138,2017,17,11.59,4.35,7.65,1.29,0.82,0.00,2.65,1.71,1.47,79.6
"Walters, Michael",1138,2018,18,11.44,3.61,8.33,1.22,0.78,0.06,3.28,2.22,1.78,80.0
"Walters, Michael",1138,2019,22,13.77,3.77,8.00,1.82,0.77,0.00,3.55,2.27,1.14,93.4
"Walters, Michael",1138,2020,14,12.43,3.77,8.74,1.29,0.60,0.00,3.43,2.23,0.86,87.8
"Walters, Michael",1138,2021,16,9.19,3.94,4.75,0.88,0.69,0.00,2.06,1.31,0.88,61.8
"Ward, Callan",1139,2015,22,11.50,4.68,13.77,0.45,0.32,2.18,5.23,1.41,1.09,100.4
"Ward, Callan",1139,2016,24,11.33,3.42,11.96,0.67,0.50,2.04,4.54,1.88,0.83,92.3
"Ward, Callan",1139,2017,25,14.12,3.60,12.96,0.56,0.40,0.00,3.92,1.32,1.04,96.7
"Ward, Callan",1139,2018,24,13.25,3.83,13.50,0.33,0.63,0.42,3.96,1.71,1.04,95.7
"Ward, Callan",1139,2020,7,9.60,2.74,8.23,0.51,0.17,0.17,1.89,1.20,0.69,63.6
"Ward, Callan",1139,2021,24,11.58,3.75,11.13,0.63,0.21,0.21,2.96,1.42,1.00,82.7
"Warner, Chad",1140,2020,2,5.40,1.80,3.00,0.00,0.00,0.00,1.80,1.20,1.20,32.4
"Warner, Chad",1140,2021,13,10.38,2.38,6.23,0.62,0.38,0.00,3.69,0.46,1.31,66.2
"Warnock, Robert",1141,2015,2,4.00,0.50,5.00,0.00,0.00,28.00,1.50,2.50,2.00,54.0
"Waterman, Alec",1142,2021,14,5.86,3.07,4.29,1.21,0.57,0.00,2.00,0.57,0.43,50.5
"Waterman, Jake",1143,2018,16,7.38,4.69,3.75,0.81,0.75,0.00,1.44,0.88,0.38,54.8
"Waterman, Jake",1143,2019,13,8.62,5.77,3.46,1.15,0.38,0.00,1.23,0.54,0.31,61.9
"Waterman, Jake",1143,2020,10,9.36,6.12,3.00,1.08,0.24,0.00,0.96,0.72,0.36,62.6
"Waterman, Jake",1143,2021,14,9.21,6.36,3.14,0.93,0.57,0.00,1.93,0.86,0.50,66.2
"Watson, Francis",1144,2019,2,9.50,6.00,4.00,0.00,0.00,0.00,2.50,1.00,0.50,64.0
"Watson, Jobe",1145,2015,12,10.33,3.75,13.58,0.50,0.50,2.08,4.42,0.42,1.42,88.8
"Watson, Jobe",1145,2017,20,9.70,4.85,13.80,0.10,0.35,0.00,4.25,1.15,0.80,88.0
"Watson, Matthew",1146,2015,4,5.75,4.50,2.25,1.00,0.50,0.25,2.00,0.25,0.75,48.0
"Watson, Tobe",1147,2020,3,8.40,4.80,3.60,0.00,0.00,0.00,2.80,0.40,0.00,58.4
"Watson, Tobe",1147,2021,11,6.64,4.64,4.64,0.09,0.00,0.00,1.09,0.45,0.36,47.4
"Watts, Jack",1148,2015,20,8.45,5.10,7.80,0.50,0.30,1.45,2.10,0.70,0.65,68.2
"Watts, Jack",1148,2016,22,10.27,6.32,5.68,1.73,0.82,1.91,1.77,0.50,0.73,79.6
"Watts, Jack",1148,2017,16,8.06,4.81,7.63,1.38,0.56,3.31,2.63,0.63,0.56,75.4
"Watts, Jack",1148,2018,19,6.68,4.47,7.32,0.95,0.42,0.05,2.68,0.47,0.74,63.3
"Watts, Jack",1148,2019,2,12.00,7.00,8.50,0.00,0.00,0.00,2.50,1.50,2.00,79.5
"Webb, Lukas",1149,2015,10,6.50,3.80,4.40,0.10,0.30,0.00,1.40,0.40,0.00,46.6
"Webb, Lukas",1149,2016,5,4.60,1.40,8.00,0.00,0.20,0.20,2.60,0.60,0.40,44.2
"Webb, Lukas",1149,2017,4,5.75,1.50,4.75,1.25,0.50,0.00,4.25,1.00,0.75,55.0
"Webb, Lukas",1149,2018,5,5.80,2.00,5.80,0.20,0.40,0.00,3.20,1.00,1.00,47.4
"Webster, Jimmy",1150,2015,17,8.94,4.06,6.47,0.06,0.12,0.00,2.29,0.65,0.88,59.6
"Webster, Jimmy",1150,2016,11,8.82,3.09,5.91,0.00,0.00,0.00,2.82,1.27,0.36,59.0
"Webster, Jimmy",1150,2017,18,11.17,3.61,7.61,0.06,0.00,0.00,1.78,0.67,0.28,66.8
"Webster, Jimmy",1150,2018,17,13.71,4.94,8.29,0.00,0.00,0.00,1.88,0.53,0.59,78.8
"Webster, Jimmy",1150,2019,8,10.63,2.63,6.38,0.00,0.00,0.00,1.88,0.63,0.50,59.1
"Webster, Jimmy",1150,2021,20,10.25,4.65,5.85,0.05,0.00,0.00,1.45,0.60,0.45,61.8
"Weideman, Sam",1151,2016,3,2.67,3.00,5.67,1.00,0.00,0.00,0.00,0.33,0.33,33.7
"Weideman, Sam",1151,2017,7,3.43,2.57,4.57,0.43,0.57,0.00,1.71,0.86,1.00,35.0
"Weideman, Sam",1151,2018,10,5.70,4.00,5.80,1.00,0.50,3.40,2.40,0.80,0.40,59.8
"Weideman, Sam",1151,2019,11,5.45,4.18,4.82,1.00,0.73,1.27,1.45,0.64,0.55,51.4
"Weideman, Sam",1151,2020,13,5.45,3.78,3.78,1.75,0.74,0.00,0.55,0.65,0.74,47.2
"Weideman, Sam",1151,2021,5,3.80,3.20,4.20,0.60,0.80,0.20,1.80,0.60,0.20,41.2
"Weightman, Cody",1152,2020,3,4.40,1.60,2.80,1.20,0.40,0.00,1.60,1.20,0.80,36.4
"Weightman, Cody",1152,2021,16,7.50,3.00,2.50,1.63,0.81,0.00,1.88,1.56,0.56,54.4
"Weitering, Jacob",1153,2016,20,8.20,5.30,6.35,0.10,0.00,0.00,1.20,0.15,0.45,57.4
"Weitering, Jacob",1153,2017,22,9.00,5.55,4.68,0.32,0.14,0.00,1.27,0.55,0.86,58.1
"Weitering, Jacob",1153,2018,14,9.07,5.86,4.43,0.07,0.00,0.00,1.57,0.50,1.79,55.5
"Weitering, Jacob",1153,2019,20,9.95,5.75,3.25,0.00,0.00,0.00,1.45,0.30,1.05,56.6
"Weitering, Jacob",1153,2020,17,10.31,5.22,2.96,0.00,0.07,0.00,1.20,0.92,0.92,55.6
"Weitering, Jacob",1153,2021,22,13.68,7.59,2.73,0.00,0.05,0.09,1.32,0.82,0.64,73.6
