Player,ID,Season,GM,KI,MK,HB,GL,BH,HO,TK,FF,FA,%P,FantasyAve
"Melican, Lewis",514,2021,6.00,53.00,30.00,23.00,0.00,0.00,0.00,5.00,5.00,3.00,88.70,51.80
"Melican, Lewis",514,2020,9.00,52.00,21.00,37.00,0.00,0.00,0.00,14.00,6.00,6.00,84.70,46.80
"Melican, Lewis",514,2019,17.00,109.00,56.00,66.00,0.00,0.00,0.00,36.00,11.00,20.00,88.60,42.50
"Melksham, Jake",515,2021,12.00,58.00,25.00,49.00,8.00,4.00,0.00,18.00,3.00,10.00,57.30,37.00
"Melksham, Jake",515,2020,17.00,110.00,49.00,50.00,15.00,8.00,0.00,23.00,11.00,13.00,84.20,54.30
"Melksham, Jake",515,2019,12.00,138.00,66.00,52.00,15.00,14.00,0.00,25.00,10.00,11.00,82.00,74.80
"Membrey, Tim",516,2021,21.00,227.00,151.00,85.00,34.00,26.00,12.00,22.00,18.00,10.00,92.50,77.20
"Membrey, Tim",516,2020,18.00,129.00,83.00,55.00,20.00,9.00,3.00,27.00,11.00,9.00,87.00,67.40
"Membrey, Tim",516,2019,22.00,181.00,124.00,105.00,44.00,17.00,0.00,37.00,17.00,7.00,88.00,70.50
"Menadue, Connor",517,2021,7.00,54.00,36.00,49.00,0.00,0.00,0.00,9.00,6.00,2.00,72.60,57.70
"Menadue, Connor",517,2019,6.00,62.00,19.00,23.00,0.00,0.00,0.00,13.00,5.00,3.00,77.80,56.20
"Menegola, Sam",518,2021,23.00,324.00,125.00,209.00,12.00,12.00,0.00,52.00,11.00,24.00,81.50,86.80
"Menegola, Sam",518,2020,21.00,261.00,118.00,184.00,16.00,5.00,0.00,32.00,3.00,14.00,84.00,100.90
"Menegola, Sam",518,2019,12.00,127.00,58.00,101.00,3.00,6.00,0.00,38.00,7.00,8.00,76.90,76.30
"Menzel, Daniel",519,2019,7.00,47.00,27.00,22.00,7.00,8.00,0.00,9.00,5.00,6.00,74.10,48.40
"Merrett, Zach",520,2021,23.00,361.00,97.00,364.00,4.00,7.00,0.00,112.00,41.00,26.00,82.50,110.60
"Merrett, Zach",520,2020,16.00,221.00,69.00,199.00,2.00,2.00,0.00,55.00,15.00,12.00,82.40,115.70
"Merrett, Zach",520,2019,23.00,338.00,90.00,313.00,8.00,10.00,0.00,124.00,41.00,11.00,76.80,107.50
"Miers, Gryan",521,2021,15.00,130.00,58.00,102.00,12.00,7.00,0.00,23.00,12.00,4.00,82.70,62.60
"Miers, Gryan",521,2020,21.00,188.00,93.00,97.00,19.00,6.00,0.00,33.00,12.00,8.00,87.90,76.00
"Miers, Gryan",521,2019,25.00,229.00,98.00,156.00,28.00,19.00,0.00,48.00,18.00,9.00,84.70,66.50
"Mihocek, Brody",522,2021,21.00,178.00,123.00,50.00,34.00,34.00,0.00,35.00,16.00,19.00,86.40,63.80
"Mihocek, Brody",522,2020,18.00,110.00,68.00,48.00,25.00,9.00,0.00,33.00,12.00,17.00,85.40,61.30
"Mihocek, Brody",522,2019,24.00,213.00,141.00,102.00,36.00,26.00,0.00,49.00,29.00,15.00,88.40,70.30
"Milera, Wayne",523,2020,2.00,17.00,7.00,13.00,0.00,0.00,0.00,2.00,0.00,1.00,82.00,64.40
"Milera, Wayne",523,2019,17.00,184.00,93.00,125.00,6.00,7.00,0.00,52.00,9.00,10.00,80.30,77.10
"Miles, Anthony",524,2019,17.00,238.00,65.00,126.00,6.00,9.00,0.00,66.00,38.00,19.00,73.10,85.40
"Miller, Touk",525,2021,21.00,334.00,95.00,334.00,8.00,8.00,1.00,149.00,35.00,26.00,84.90,122.10
"Miller, Touk",525,2020,17.00,177.00,50.00,163.00,3.00,4.00,0.00,88.00,31.00,14.00,82.40,100.70
"Miller, Touk",525,2019,18.00,183.00,81.00,219.00,4.00,3.00,0.00,103.00,18.00,18.00,81.90,90.70
"Mills, Callum",526,2021,18.00,256.00,107.00,239.00,6.00,1.00,0.00,95.00,22.00,11.00,81.20,109.60
"Mills, Callum",526,2020,15.00,164.00,77.00,107.00,0.00,1.00,0.00,49.00,18.00,15.00,89.30,92.30
"Mills, Callum",526,2019,22.00,231.00,136.00,174.00,1.00,0.00,0.00,58.00,6.00,12.00,86.00,75.30
"Minchington, Darren",527,2020,4.00,24.00,6.00,15.00,2.00,2.00,0.00,5.00,1.00,1.00,76.80,47.50
"Mirra, David",528,2019,4.00,46.00,23.00,24.00,0.00,0.00,0.00,12.00,5.00,3.00,87.00,74.80
"Mitchell, Tom",529,2021,22.00,321.00,98.00,433.00,8.00,5.00,0.00,105.00,24.00,29.00,83.90,115.10
"Mitchell, Tom",529,2020,17.00,172.00,52.00,257.00,2.00,1.00,0.00,75.00,20.00,18.00,88.30,107.70
"Moore, Callum",530,2020,2.00,2.00,2.00,4.00,0.00,0.00,3.00,4.00,0.00,3.00,72.50,18.80
"Moore, Darcy",531,2021,13.00,153.00,107.00,68.00,4.00,1.00,0.00,12.00,9.00,16.00,93.20,73.10
"Moore, Darcy",531,2020,18.00,146.00,87.00,92.00,0.00,0.00,0.00,14.00,13.00,11.00,91.90,63.80
"Moore, Darcy",531,2019,17.00,159.00,79.00,93.00,0.00,1.00,0.00,26.00,17.00,17.00,81.10,57.10
"Moore, Dylan",532,2021,20.00,160.00,76.00,147.00,27.00,11.00,0.00,58.00,27.00,9.00,79.70,70.40
"Moore, Dylan",532,2020,3.00,18.00,14.00,22.00,2.00,1.00,0.00,5.00,2.00,0.00,80.00,72.90
"Moore, Dylan",532,2019,7.00,36.00,31.00,47.00,2.00,2.00,0.00,20.00,5.00,5.00,68.90,54.10
"Morris, Josh",533,2021,5.00,4.00,1.00,2.00,0.00,1.00,0.00,5.00,3.00,0.00,24.00,8.60
"Morris, Josh",533,2020,4.00,14.00,5.00,9.00,1.00,2.00,0.00,6.00,1.00,2.00,67.80,31.90
"Morrison, Harry",534,2021,15.00,124.00,67.00,107.00,7.00,2.00,0.00,34.00,7.00,14.00,72.40,62.10
"Morrison, Harry",534,2020,11.00,92.00,38.00,64.00,0.00,1.00,0.00,19.00,5.00,8.00,80.30,65.50
"Morrison, Harry",534,2019,9.00,64.00,27.00,52.00,0.00,1.00,0.00,29.00,4.00,5.00,76.10,53.70
"Mosquito, Irving",535,2020,4.00,15.00,9.00,17.00,2.00,4.00,0.00,7.00,1.00,2.00,65.30,45.30
"Motlop, Steven",536,2021,19.00,169.00,81.00,128.00,13.00,8.00,0.00,47.00,13.00,11.00,80.50,66.30
"Motlop, Steven",536,2020,14.00,84.00,33.00,65.00,13.00,2.00,0.00,24.00,4.00,11.00,72.60,56.10
"Motlop, Steven",536,2019,14.00,129.00,49.00,95.00,7.00,5.00,0.00,39.00,7.00,7.00,77.90,65.20
"Mumford, Shane",537,2021,14.00,44.00,19.00,98.00,4.00,0.00,364.00,68.00,27.00,26.00,77.90,71.00
"Mumford, Shane",537,2020,10.00,14.00,11.00,66.00,1.00,0.00,206.00,35.00,14.00,28.00,83.20,61.10
"Mumford, Shane",537,2019,20.00,58.00,26.00,132.00,0.00,3.00,618.00,84.00,35.00,78.00,83.10,63.70
"Mundy, David",538,2021,22.00,248.00,68.00,305.00,15.00,7.00,0.00,87.00,18.00,21.00,76.20,89.00
"Mundy, David",538,2020,16.00,131.00,33.00,159.00,4.00,1.00,0.00,59.00,7.00,9.00,71.00,82.10
"Mundy, David",538,2019,22.00,230.00,60.00,272.00,8.00,7.00,0.00,86.00,12.00,20.00,75.30,80.20
"Murdoch, Jordan",539,2019,14.00,129.00,46.00,57.00,1.00,3.00,0.00,32.00,13.00,4.00,82.80,55.50
"Murphy, Lachlan",540,2021,15.00,100.00,25.00,76.00,9.00,15.00,0.00,34.00,22.00,9.00,73.70,48.50
"Murphy, Lachlan",540,2020,12.00,57.00,17.00,54.00,7.00,8.00,0.00,38.00,14.00,7.00,79.60,54.70
"Murphy, Lachlan",540,2019,21.00,133.00,58.00,92.00,19.00,15.00,0.00,68.00,33.00,11.00,77.00,55.10
"Murphy, Marc",541,2021,15.00,115.00,47.00,76.00,8.00,4.00,0.00,24.00,8.00,4.00,60.30,52.10
"Murphy, Marc",541,2020,17.00,178.00,63.00,135.00,4.00,7.00,0.00,37.00,11.00,18.00,81.60,83.00
"Murphy, Marc",541,2019,19.00,279.00,88.00,204.00,12.00,3.00,0.00,65.00,22.00,16.00,82.20,95.70
"Murphy, Nathan",542,2021,15.00,88.00,50.00,56.00,1.00,3.00,0.00,16.00,16.00,6.00,64.80,39.80
"Murphy, Tom",543,2020,5.00,28.00,16.00,19.00,1.00,2.00,0.00,8.00,1.00,0.00,72.40,52.80
"Murray, Nick",544,2021,13.00,70.00,29.00,20.00,1.00,1.00,1.00,18.00,13.00,10.00,66.50,30.80
"Mutch, Kobe",545,2020,1.00,5.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,1.00,78.00,45.00
"Myers, David",546,2019,7.00,51.00,15.00,53.00,1.00,2.00,0.00,21.00,1.00,6.00,69.60,54.10
"Naish, Patrick",547,2021,6.00,27.00,9.00,22.00,2.00,0.00,0.00,10.00,3.00,1.00,51.20,34.00
"Naish, Patrick",547,2020,1.00,3.00,0.00,6.00,0.00,0.00,0.00,3.00,1.00,0.00,86.00,42.50
"Naish, Patrick",547,2019,2.00,25.00,9.00,14.00,1.00,0.00,0.00,4.00,1.00,2.00,67.00,73.50
"Naismith, Sam",548,2020,2.00,15.00,5.00,4.00,0.00,0.00,53.00,9.00,3.00,2.00,73.50,96.30
"Naitanui, Nic",549,2021,22.00,154.00,34.00,181.00,3.00,7.00,687.00,65.00,30.00,17.00,68.20,85.30
"Naitanui, Nic",549,2020,17.00,109.00,13.00,83.00,5.00,4.00,496.00,40.00,21.00,19.00,69.50,87.20
"Naitanui, Nic",549,2019,5.00,37.00,7.00,25.00,0.00,2.00,146.00,17.00,8.00,5.00,56.40,78.20
"Nankervis, Toby",550,2021,16.00,114.00,49.00,153.00,1.00,5.00,360.00,57.00,22.00,28.00,76.60,83.30
"Nankervis, Toby",550,2020,11.00,62.00,26.00,64.00,3.00,1.00,186.00,45.00,13.00,17.00,70.30,84.00
"Nankervis, Toby",550,2019,12.00,76.00,28.00,79.00,4.00,2.00,261.00,43.00,12.00,21.00,70.30,73.20
"Narkle, Quinton",551,2021,16.00,86.00,37.00,129.00,4.00,4.00,0.00,25.00,3.00,6.00,44.80,46.30
"Narkle, Quinton",551,2020,5.00,27.00,9.00,30.00,0.00,1.00,0.00,18.00,4.00,4.00,57.40,58.30
"Narkle, Quinton",551,2019,6.00,59.00,14.00,44.00,5.00,4.00,0.00,18.00,5.00,3.00,64.20,68.20
"Nash, Conor",552,2021,8.00,51.00,26.00,59.00,2.00,1.00,0.00,23.00,3.00,10.00,68.90,53.40
"Nash, Conor",552,2020,2.00,11.00,5.00,5.00,0.00,1.00,0.00,0.00,0.00,1.00,78.50,35.00
"Nash, Conor",552,2019,14.00,53.00,26.00,71.00,9.00,4.00,0.00,38.00,8.00,10.00,81.10,40.50
"Naughton, Aaron",553,2021,25.00,186.00,153.00,94.00,47.00,40.00,2.00,39.00,21.00,16.00,81.60,66.30
"Naughton, Aaron",553,2020,12.00,46.00,42.00,38.00,15.00,6.00,0.00,9.00,4.00,6.00,76.70,47.70
"Naughton, Aaron",553,2019,23.00,170.00,132.00,80.00,32.00,27.00,20.00,42.00,26.00,16.00,85.30,63.10
"Neal-Bullen, Alex",554,2021,25.00,255.00,80.00,153.00,15.00,11.00,0.00,111.00,30.00,19.00,75.60,73.20
"Neal-Bullen, Alex",554,2020,7.00,36.00,14.00,27.00,7.00,0.00,0.00,16.00,1.00,5.00,71.30,52.90
"Neal-Bullen, Alex",554,2019,14.00,108.00,36.00,76.00,7.00,9.00,0.00,59.00,9.00,6.00,76.10,61.60
"Neale, Lachie",555,2021,17.00,220.00,66.00,239.00,8.00,6.00,0.00,70.00,35.00,17.00,84.70,97.30
"Neale, Lachie",555,2020,19.00,249.00,80.00,262.00,14.00,13.00,0.00,59.00,21.00,12.00,92.30,120.30
"Neale, Lachie",555,2019,24.00,301.00,98.00,441.00,12.00,7.00,0.00,90.00,36.00,23.00,88.90,103.50
"Nelson, Jackson",556,2021,19.00,176.00,76.00,57.00,0.00,1.00,0.00,26.00,4.00,7.00,74.10,50.40
"Nelson, Jackson",556,2020,15.00,150.00,61.00,54.00,0.00,0.00,0.00,31.00,7.00,6.00,83.30,71.20
"Nelson, Jackson",556,2019,13.00,103.00,47.00,49.00,0.00,0.00,0.00,23.00,4.00,9.00,85.50,47.50
"Newcombe, Jai",557,2021,7.00,32.00,17.00,30.00,1.00,1.00,0.00,39.00,4.00,8.00,56.30,50.00
"Newman, Nic",558,2021,14.00,199.00,86.00,76.00,0.00,1.00,0.00,54.00,18.00,11.00,80.90,86.40
"Newman, Nic",558,2020,2.00,13.00,4.00,2.00,0.00,0.00,0.00,2.00,1.00,2.00,45.00,36.30
"Newman, Nic",558,2019,20.00,328.00,135.00,100.00,6.00,2.00,0.00,66.00,18.00,14.00,83.90,93.40
"Newnes, Jack",559,2021,19.00,188.00,93.00,124.00,4.00,9.00,0.00,34.00,20.00,12.00,75.70,65.50
"Newnes, Jack",559,2020,17.00,139.00,53.00,83.00,13.00,4.00,0.00,44.00,7.00,11.00,80.20,71.60
"Newnes, Jack",559,2019,20.00,218.00,89.00,128.00,5.00,10.00,0.00,53.00,10.00,20.00,86.30,69.00
"Noble, John",560,2021,22.00,260.00,114.00,149.00,2.00,0.00,0.00,57.00,23.00,14.00,78.00,74.60
"Noble, John",560,2020,17.00,161.00,56.00,116.00,2.00,0.00,0.00,29.00,14.00,10.00,81.40,73.20
"Noble, John",560,2019,5.00,55.00,20.00,38.00,0.00,1.00,0.00,11.00,1.00,4.00,73.40,67.00
"Nyhuis, Ryan",561,2019,5.00,33.00,19.00,26.00,0.00,0.00,0.00,6.00,2.00,2.00,82.20,45.60
"OBrien, Lochie",562,2021,5.00,49.00,20.00,31.00,1.00,3.00,0.00,9.00,4.00,1.00,80.60,63.00
"OBrien, Lochie",562,2020,1.00,5.00,2.00,2.00,1.00,0.00,0.00,2.00,0.00,1.00,67.00,45.00
"OBrien, Lochie",562,2019,17.00,159.00,80.00,52.00,7.00,4.00,0.00,19.00,5.00,14.00,76.20,53.30
"OBrien, Reilly",563,2021,20.00,138.00,71.00,156.00,2.00,0.00,585.00,55.00,25.00,20.00,90.10,86.10
"OBrien, Reilly",563,2020,17.00,107.00,64.00,125.00,0.00,3.00,463.00,68.00,19.00,16.00,88.10,108.20
"OBrien, Reilly",563,2019,18.00,126.00,60.00,150.00,2.00,4.00,597.00,77.00,33.00,32.00,83.90,95.30
"OBrien, Tim",564,2021,19.00,147.00,90.00,72.00,12.00,5.00,12.00,32.00,18.00,16.00,79.80,54.80
"OBrien, Tim",564,2020,16.00,82.00,47.00,34.00,12.00,3.00,34.00,28.00,13.00,12.00,82.00,51.00
"OBrien, Tim",564,2019,16.00,141.00,71.00,63.00,12.00,9.00,17.00,22.00,26.00,9.00,85.80,59.20
"OConnor, Mark",565,2021,14.00,111.00,48.00,95.00,1.00,0.00,0.00,40.00,11.00,13.00,76.10,57.50
"OConnor, Mark",565,2020,21.00,158.00,87.00,80.00,2.00,0.00,0.00,31.00,11.00,11.00,88.40,60.10
"OConnor, Mark",565,2019,23.00,195.00,104.00,127.00,1.00,0.00,0.00,61.00,14.00,13.00,86.10,59.80
"OConnor, Ronin",566,2021,3.00,3.00,2.00,14.00,0.00,0.00,0.00,8.00,0.00,2.00,37.70,23.00
"OHalloran, Xavier",567,2021,17.00,124.00,42.00,56.00,5.00,3.00,0.00,22.00,10.00,8.00,67.00,42.20
"OHalloran, Xavier",567,2020,2.00,9.00,2.00,10.00,0.00,0.00,0.00,6.00,3.00,0.00,82.50,50.00
"Oliver, Clayton",568,2021,25.00,358.00,89.00,431.00,11.00,18.00,0.00,136.00,43.00,46.00,88.40,109.40
"Oliver, Clayton",568,2020,17.00,195.00,57.00,230.00,3.00,1.00,0.00,92.00,22.00,22.00,83.50,114.60
"Oliver, Clayton",568,2019,22.00,248.00,82.00,413.00,4.00,4.00,0.00,139.00,28.00,33.00,82.50,105.90
"OMeara, Jaeger",569,2021,18.00,232.00,74.00,241.00,5.00,9.00,0.00,91.00,16.00,31.00,82.50,95.90
"OMeara, Jaeger",569,2020,12.00,140.00,35.00,110.00,4.00,4.00,0.00,50.00,6.00,23.00,84.40,94.80
"OMeara, Jaeger",569,2019,21.00,327.00,76.00,215.00,8.00,11.00,0.00,123.00,19.00,39.00,84.50,99.60
"ONeill, Xavier",570,2021,8.00,47.00,16.00,37.00,1.00,1.00,0.00,15.00,4.00,2.00,63.80,41.00
"ONeill, Xavier",570,2020,5.00,25.00,9.00,24.00,1.00,1.00,0.00,9.00,1.00,1.00,66.40,47.80
"ORiordan, Colin",571,2021,6.00,30.00,13.00,15.00,0.00,0.00,0.00,6.00,3.00,0.00,52.70,31.00
"ORiordan, Colin",571,2020,8.00,39.00,20.00,37.00,0.00,0.00,0.00,13.00,3.00,5.00,69.50,45.50
"ORiordan, Colin",571,2019,12.00,86.00,52.00,83.00,1.00,1.00,0.00,27.00,11.00,13.00,74.90,55.60
"Otten, Andy",572,2019,3.00,27.00,15.00,17.00,0.00,0.00,6.00,7.00,6.00,1.00,79.00,65.70
"Owies, Matthew",573,2021,13.00,69.00,43.00,46.00,15.00,17.00,0.00,38.00,10.00,7.00,73.40,52.00
"Owies, Matthew",573,2020,1.00,3.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,2.00,68.00,17.50
"Papley, Tom",574,2021,23.00,230.00,89.00,83.00,43.00,27.00,0.00,34.00,21.00,22.00,87.30,65.20
"Papley, Tom",574,2020,17.00,148.00,57.00,52.00,26.00,27.00,0.00,29.00,19.00,16.00,88.80,72.70
"Papley, Tom",574,2019,22.00,241.00,106.00,99.00,37.00,28.00,0.00,62.00,24.00,20.00,84.90,77.30
"Parfitt, Brandan",575,2021,23.00,225.00,32.00,207.00,8.00,7.00,0.00,128.00,35.00,29.00,69.90,73.90
"Parfitt, Brandan",575,2020,18.00,148.00,31.00,131.00,8.00,6.00,0.00,107.00,13.00,21.00,71.30,85.50
"Parfitt, Brandan",575,2019,20.00,190.00,39.00,174.00,4.00,4.00,0.00,105.00,24.00,22.00,71.90,72.10
"Parish, Darcy",576,2021,23.00,341.00,96.00,360.00,10.00,8.00,0.00,90.00,13.00,10.00,82.20,106.20
"Parish, Darcy",576,2020,17.00,146.00,27.00,180.00,7.00,4.00,0.00,52.00,5.00,9.00,78.10,81.70
"Parish, Darcy",576,2019,21.00,223.00,61.00,210.00,12.00,9.00,0.00,80.00,13.00,6.00,73.10,79.40
"Parker, Luke",577,2021,23.00,298.00,87.00,343.00,15.00,8.00,0.00,106.00,39.00,35.00,80.40,99.90
"Parker, Luke",577,2020,17.00,190.00,54.00,187.00,6.00,5.00,0.00,84.00,22.00,21.00,86.30,106.00
"Parker, Luke",577,2019,22.00,302.00,91.00,256.00,13.00,7.00,0.00,114.00,28.00,32.00,85.20,98.40
"Parker, Matthew",578,2021,6.00,47.00,18.00,32.00,3.00,3.00,0.00,29.00,1.00,6.00,81.00,63.20
"Parker, Matthew",578,2020,2.00,8.00,1.00,5.00,0.00,2.00,0.00,5.00,2.00,2.00,73.50,34.40
"Parker, Matthew",578,2019,17.00,119.00,50.00,61.00,16.00,13.00,0.00,51.00,21.00,19.00,75.20,53.30
"Parks, Luke",579,2021,6.00,30.00,12.00,15.00,0.00,0.00,0.00,12.00,5.00,5.00,74.50,32.30
"Parsons, James",580,2019,4.00,45.00,16.00,17.00,3.00,2.00,0.00,9.00,4.00,5.00,76.50,65.50
"Paton, Ben",581,2020,19.00,145.00,82.00,92.00,0.00,0.00,0.00,20.00,15.00,9.00,77.30,61.40
"Paton, Ben",581,2019,13.00,109.00,50.00,82.00,1.00,0.00,0.00,35.00,10.00,8.00,80.50,59.50
"Patton, Jonathon",582,2020,6.00,18.00,11.00,11.00,3.00,2.00,5.00,4.00,4.00,6.00,62.30,28.30
"Payne, Jack",583,2021,10.00,73.00,49.00,46.00,0.00,0.00,0.00,16.00,2.00,5.00,80.00,50.90
"Payne, Jack",583,2020,5.00,28.00,20.00,11.00,0.00,0.00,0.00,4.00,1.00,4.00,87.80,42.80
"Pearce, Alex",584,2021,10.00,56.00,27.00,40.00,0.00,1.00,1.00,10.00,12.00,5.00,82.10,36.80
"Pearce, Alex",584,2019,11.00,56.00,36.00,63.00,0.00,0.00,0.00,24.00,11.00,9.00,91.30,43.80
"Peatling, James",585,2021,4.00,27.00,15.00,15.00,0.00,0.00,0.00,6.00,4.00,4.00,61.30,43.00
"Pedlar, Luke",586,2021,2.00,14.00,4.00,5.00,0.00,0.00,0.00,1.00,1.00,1.00,75.00,33.00
"Pendlebury, Scott",587,2021,18.00,197.00,67.00,220.00,4.00,4.00,0.00,69.00,13.00,10.00,78.30,84.40
"Pendlebury, Scott",587,2020,15.00,175.00,38.00,179.00,1.00,2.00,1.00,45.00,19.00,3.00,83.50,99.70
"Pendlebury, Scott",587,2019,24.00,345.00,105.00,310.00,12.00,8.00,0.00,112.00,30.00,9.00,82.70,104.20
"Perez, Flynn",588,2020,3.00,15.00,7.00,13.00,0.00,0.00,0.00,8.00,1.00,2.00,78.70,49.60
"Perkins, Archie",589,2021,21.00,116.00,58.00,122.00,9.00,14.00,0.00,42.00,13.00,13.00,68.60,46.50
"Perryman, Harry",590,2021,18.00,268.00,92.00,132.00,4.00,5.00,0.00,39.00,12.00,6.00,80.30,84.60
"Perryman, Harry",590,2020,16.00,170.00,61.00,124.00,11.00,2.00,0.00,32.00,10.00,8.00,82.30,87.70
"Perryman, Harry",590,2019,19.00,214.00,100.00,135.00,2.00,7.00,0.00,59.00,12.00,5.00,77.40,77.10
"Petracca, Christian",591,2021,25.00,409.00,126.00,321.00,29.00,19.00,0.00,103.00,23.00,29.00,89.50,111.50
"Petracca, Christian",591,2020,17.00,201.00,58.00,199.00,15.00,14.00,0.00,55.00,18.00,16.00,89.90,108.00
"Petracca, Christian",591,2019,22.00,212.00,89.00,199.00,22.00,14.00,5.00,65.00,16.00,20.00,88.00,75.80
"Petrevski-Seton, Sam",592,2021,14.00,134.00,56.00,64.00,1.00,3.00,0.00,26.00,7.00,7.00,62.50,56.90
"Petrevski-Seton, Sam",592,2020,16.00,155.00,49.00,62.00,0.00,0.00,0.00,36.00,10.00,8.00,78.50,67.70
"Petrevski-Seton, Sam",592,2019,22.00,245.00,87.00,175.00,4.00,4.00,0.00,96.00,12.00,20.00,79.10,77.70
"Petruccelle, Jack",593,2021,17.00,108.00,59.00,69.00,16.00,8.00,0.00,27.00,5.00,13.00,68.30,48.10
"Petruccelle, Jack",593,2020,6.00,22.00,9.00,20.00,2.00,5.00,0.00,7.00,2.00,0.00,70.00,37.50
"Petruccelle, Jack",593,2019,20.00,143.00,70.00,60.00,21.00,15.00,0.00,38.00,7.00,14.00,76.60,50.90
"Petty, Harry",594,2021,19.00,107.00,68.00,54.00,0.00,0.00,0.00,31.00,11.00,17.00,88.50,37.70
"Petty, Harry",594,2019,10.00,55.00,43.00,38.00,6.00,5.00,1.00,21.00,12.00,6.00,75.00,49.00
"Phillips, Andrew",595,2021,6.00,32.00,24.00,30.00,4.00,1.00,123.00,23.00,8.00,8.00,75.70,75.30
"Phillips, Andrew",595,2020,5.00,17.00,8.00,18.00,0.00,1.00,107.00,13.00,5.00,10.00,82.20,61.50
"Phillips, Andrew",595,2019,5.00,33.00,18.00,24.00,1.00,4.00,147.00,17.00,10.00,12.00,78.80,80.00
"Phillips, Ed",596,2020,4.00,28.00,16.00,22.00,3.00,0.00,0.00,4.00,2.00,2.00,76.30,64.40
"Phillips, Ed",596,2019,4.00,34.00,16.00,27.00,1.00,1.00,0.00,5.00,2.00,5.00,72.50,54.50
"Phillips, Tom",597,2021,22.00,241.00,93.00,165.00,13.00,5.00,0.00,47.00,23.00,6.00,80.70,73.10
"Phillips, Tom",597,2020,15.00,141.00,46.00,104.00,5.00,7.00,0.00,35.00,16.00,4.00,85.50,79.20
"Phillips, Tom",597,2019,24.00,372.00,128.00,200.00,12.00,10.00,0.00,53.00,16.00,6.00,88.90,91.30
"Phillips, Will",598,2021,16.00,71.00,31.00,81.00,3.00,4.00,0.00,33.00,7.00,5.00,56.20,38.40
"Philp, Sam",599,2020,2.00,8.00,1.00,6.00,1.00,1.00,0.00,3.00,1.00,1.00,69.00,35.00
"Pickett, Kysaiah",600,2021,25.00,193.00,59.00,103.00,40.00,28.00,0.00,87.00,20.00,21.00,76.50,61.40
"Pickett, Kysaiah",600,2020,14.00,62.00,17.00,47.00,7.00,13.00,0.00,35.00,5.00,18.00,75.60,42.60
"Pickett, Marlion",601,2021,18.00,119.00,63.00,163.00,2.00,4.00,16.00,62.00,11.00,34.00,81.10,58.90
"Pickett, Marlion",601,2020,19.00,119.00,43.00,113.00,4.00,4.00,0.00,69.00,7.00,13.00,79.50,64.70
"Pickett, Marlion",601,2019,1.00,13.00,2.00,9.00,1.00,0.00,0.00,1.00,0.00,0.00,66.00,73.00
"Pittard, Jasper",602,2020,11.00,105.00,33.00,50.00,4.00,0.00,0.00,17.00,13.00,4.00,87.40,69.00
"Pittard, Jasper",602,2019,22.00,238.00,131.00,165.00,1.00,0.00,0.00,37.00,14.00,11.00,82.20,71.50
"Pittonet, Marc",603,2021,13.00,67.00,26.00,80.00,5.00,5.00,379.00,28.00,17.00,24.00,82.60,70.00
"Pittonet, Marc",603,2020,13.00,59.00,23.00,50.00,0.00,3.00,292.00,25.00,15.00,15.00,79.20,68.40
"Pittonet, Marc",603,2019,2.00,3.00,1.00,16.00,0.00,0.00,49.00,7.00,0.00,4.00,74.50,54.50
"Plowman, Lachie",604,2021,19.00,160.00,85.00,59.00,1.00,0.00,0.00,20.00,14.00,13.00,90.20,48.10
"Plowman, Lachie",604,2020,16.00,116.00,54.00,47.00,0.00,2.00,0.00,30.00,11.00,9.00,92.40,55.50
"Plowman, Lachie",604,2019,21.00,220.00,96.00,85.00,0.00,0.00,0.00,48.00,18.00,9.00,92.90,62.00
"Poholke, Myles",605,2020,5.00,29.00,15.00,23.00,2.00,1.00,0.00,12.00,1.00,5.00,78.80,56.30
"Poholke, Myles",605,2019,2.00,10.00,7.00,15.00,0.00,1.00,0.00,5.00,0.00,0.00,80.00,51.00
"Polec, Jared",606,2021,5.00,48.00,17.00,15.00,0.00,2.00,0.00,10.00,3.00,5.00,55.20,51.00
"Polec, Jared",606,2020,13.00,162.00,42.00,88.00,3.00,3.00,0.00,34.00,12.00,8.00,87.50,89.70
"Polec, Jared",606,2019,22.00,338.00,101.00,171.00,16.00,12.00,0.00,53.00,12.00,17.00,89.20,88.20
"Polson, Cameron",607,2020,3.00,16.00,3.00,8.00,0.00,1.00,0.00,3.00,2.00,2.00,76.30,34.20
"Polson, Cameron",607,2019,3.00,11.00,0.00,10.00,1.00,1.00,0.00,5.00,0.00,2.00,72.70,24.70
"Porter, Callum",608,2020,1.00,4.00,0.00,5.00,0.00,0.00,0.00,4.00,1.00,3.00,56.00,37.50
"Poulter, Caleb",609,2021,11.00,107.00,55.00,58.00,2.00,5.00,0.00,22.00,9.00,6.00,80.00,63.50
"Powell, Tom",610,2021,13.00,107.00,47.00,110.00,4.00,2.00,0.00,48.00,7.00,7.00,75.10,68.20
"Powell, Wil",611,2021,22.00,259.00,115.00,132.00,1.00,1.00,0.00,54.00,21.00,14.00,84.50,72.20
"Powell, Wil",611,2020,15.00,102.00,50.00,95.00,2.00,0.00,0.00,25.00,7.00,6.00,76.70,62.30
"Powell, Wil",611,2019,13.00,88.00,46.00,70.00,7.00,5.00,0.00,35.00,12.00,9.00,77.70,54.90
